"Time (UTCG)","Electron dose (rads)","Proton dose (rads)","Combined dose (rads)"
1 Jan 2020 01:00:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:01:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:02:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:03:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:04:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:05:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:06:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:07:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:08:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:09:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:10:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:11:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:12:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:13:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:14:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:15:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:16:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:17:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:18:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:19:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:20:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:21:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:22:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:23:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:24:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:25:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:26:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:27:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:28:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 01:29:00.000,0.000e+00,0.000e+00,1.483e-07
1 Jan 2020 01:30:00.000,0.000e+00,0.000e+00,1.484e-07
1 Jan 2020 01:31:00.000,0.000e+00,0.000e+00,1.484e-07
1 Jan 2020 01:32:00.000,0.000e+00,0.000e+00,1.485e-07
1 Jan 2020 01:33:00.000,0.000e+00,0.000e+00,1.486e-07
1 Jan 2020 01:34:00.000,0.000e+00,0.000e+00,1.486e-07
1 Jan 2020 01:35:00.000,0.000e+00,0.000e+00,1.487e-07
1 Jan 2020 01:36:00.000,0.000e+00,0.000e+00,1.487e-07
1 Jan 2020 01:37:00.000,0.000e+00,0.000e+00,1.487e-07
1 Jan 2020 01:38:00.000,0.000e+00,0.000e+00,1.487e-07
1 Jan 2020 01:39:00.000,0.000e+00,0.000e+00,1.487e-07
1 Jan 2020 01:40:00.000,0.000e+00,0.000e+00,1.487e-07
1 Jan 2020 01:40:46.314,0.000e+00,0.000e+00,1.487e-07

